collection_id,username,sample_id,captured_at,gps_text,wifi_count,bssid,ssid,rssi_dbm,frequency_mhz,channel,band,security,wifi_standard,merged_count
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,f8:2e:3f:1c:6b:a4,Sirawich_wifi_5G,-88,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,ba:25:4a:53:13:a7,<hidden>,-91,5765,153,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,48:d6:82:be:18:6f,SG5,-92,5500,100,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,aa:ba:70:0d:3f:ab,<hidden>,-92,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,a4:ba:70:0d:3f:ab,Metabulestone 5G,-92,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,aa:fa:dc:fc:de:90,vivo Y36 5G,-92,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,10:c3:ab:3d:60:ac,Strummer_2.4G,-93,2457,10,2.4 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,a0:09:2e:2d:8f:b0,Yui2_2.4G,-94,2472,13,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,66:20:e0:47:59:39,<hidden>,-95,2447,8,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,49ed3024-fac2-4570-81d9-3117b7970eec,2026-04-03 01:19:01,"Lat: 13.681455715200117, Lng: 100.61053743444579, Accuracy: 9.071986m",60,9c:52:f8:7f:bc:58,NNP_2.4G,-98,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,94:b2:71:be:b0:98,PowerpuffGirls_2.4G,-61,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,94:b2:71:be:b0:9b,<hidden>,-64,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,9c:63:5b:78:be:58,MORFUN103_2.4G,-68,2417,2,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,6c:5a:b0:05:5a:5c,Fitdaypilates,-69,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,e8:81:75:27:a8:a4,Jelopy_Wifi_2.4G,-69,2412,1,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,3c:f9:f0:66:96:e7,ikkifood_2.4G,-70,2442,7,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,6e:5a:b0:25:5a:5c,<hidden>,-71,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e1:9d:d0:be,TH01 Better_5G,-72,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,94:b2:71:be:b0:9c,PowerpuffGirls_5G,-72,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,74:83:c2:2d:56:86,STM Cafe,-72,2412,1,2.4 GHz,[ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,50:78:b3:89:ec:f0,U2 Clinic2.4G,-73,2412,1,2.4 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:97:35:38,ToonJib_5G,-74,5320,64,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,e8:81:75:27:a8:a5,Jelopy_Wifi_5G,-74,5300,60,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,66
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,50:78:b3:89:ec:f1,U2 Clinic_5G,-74,5260,52,5 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:17:35:38,ToonJib_2.4G,-74,2447,8,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,9c:63:5b:78:be:59,MORFUN103_5G,-75,5260,52,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,9c:53:22:90:5d:c4,Udomsuk Inn 2-3_2G,-75,2442,7,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,36
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,9e:63:5b:48:be:59,<hidden>,-76,5260,52,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,e0:19:54:9a:88:4c,mobisk66_2.4G,-78,2427,4,2.4 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,e0:19:54:9a:88:4d,mobisk66_5G,-79,5280,56,5 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:15:a1:e6,Alice_2.4G,-79,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,be:53:22:90:5d:c4,<hidden>,-79,2442,7,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,36
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,f8:af:db:e5:82:cd,boomsiwat_5G,-80,5260,52,5 GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e1:15:ac:ee,TH01 Better_2.4G,-80,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,38:91:48:df:d8:bc,Blyss_Music_2.4G,-80,2427,4,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:1c:6b:c6,Honey_AIS_2.4G,-80,2412,1,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,a4:ba:70:0d:47:3a,Metabulestone 5G,-81,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,e0:0e:e4:ed:8e:41,GIGAKONG_2.4G,-81,2427,4,2.4 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e1:6d:d0:be,<hidden>,-82,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:9d:14:a6,IZ True_5G,-83,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,28:68:d2:64:b5:3c,TrueGigatexFiber_T4U,-83,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e3:95:a1:e6,<hidden>,-83,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,74:83:c2:37:2c:f7,STM Cafe,-83,2412,1,2.4 GHz,[ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e3:ad:14:a7,<hidden>,-84,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,5a:4f:3b:e5:1f:d7,<hidden>,-84,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,6c:14:6e:0e:47:13,<hidden>,-84,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,80:8d:b7:29:28:50,Ananda,-85,5580,116,5 GHz,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS],Unknown,59
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,80:8d:b7:28:ce:70,Ananda,-85,5500,100,5 GHz,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][K][V][R][ESS],Unknown,54
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:9c:6b:c6,Honey_AIS_5G,-85,5280,56,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,98
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e3:4c:6b:c7,<hidden>,-85,5280,56,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,98
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:9e:d6:9e,Milk_5G,-85,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e3:8e:d6:9f,<hidden>,-85,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e1:08:ce:96,Yunahlee_5G,-85,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,14:2e:5e:31:19:19,true_home5G_918,-86,5765,153,5 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e0:b7:59:3a,TROJANHORSEM_5G,-86,5600,120,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,0e:01:4b:46:37:77,<hidden>,-86,5280,56,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,28:68:d2:64:b5:3f,<hidden>,-86,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,7a:83:c2:38:34:7f,The Digital STM,-86,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][PMFC][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e1:65:ac:ef,<hidden>,-87,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,47
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,16:ca:56:44:43:b8,<hidden>,-87,5600,120,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,41
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,14:ca:56:f4:43:b8,Keo_5G,-87,5600,120,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,66
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e0:97:59:39,<hidden>,-87,5600,120,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,c6:eb:ff:42:84:26,<hidden>,-87,5320,64,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,0c:01:4b:46:37:77,Hometown 5G,-87,5280,56,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,6c:9e:7c:f3:77:e1,Jandent_5GHz,-87,5260,52,5 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,18:64:72:6f:c3:fa,SmileGalleryUdomsuk,-87,5260,52,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,66:20:e3:99:98:d6,STRAWHATS_BKK_5G,-87,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,cac7899e-a604-4da7-86a8-7d3710932c64,2026-04-03 01:19:32,"Lat: 13.681700485597538, Lng: 100.61034023153114, Accuracy: 6.235547m",121,64:20:e3:79:98:d7,<hidden>,-87,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,29
